Total Return,CAGR,Sharpe,Sortino,Max Drawdown,Win Rate,Average Trade Return,Trade Count,Pair,Stock1,Stock2,Alpha,Beta,Entry Threshold,Exit Threshold,Window Length
-0.03903074885469382,-0.4342200252776859,-3.924080137330087,-2.892514720391641,-0.06272850905237315,0.4,-0.0034600330302330465,10,TSN-URI,TSN,URI,132.27891786524174,-0.06998757368793512,2.5,0.5,26
-0.05764155247321057,-0.5722950667997597,-4.117130447894046,-5.83365381276289,-0.07686118942815877,0.45454545454545453,-0.004814290808705563,11,MTB-TJX,MTB,TJX,37.52112082074652,1.1389427283578974,2.5,0.5,26
-0.17346969476407448,-0.9348760423577867,-4.317241600317374,-4.3618146293116995,-0.2599958933156881,0.4166666666666667,-0.01435143611488207,12,NTAP-UHS,NTAP,UHS,449.18221271258454,-1.96372453426502,2.5,0.5,26
-0.10370477427139324,-0.7911759281666582,-4.351955957071061,-3.2203010581553873,-0.13721936761104392,0.45454545454545453,-0.00911474446911862,11,CFG-KEY,CFG,KEY,-15.950358878093946,3.674493640454091,2.5,0.5,26
-0.09064450939777291,-0.7431630213697809,-4.789282002507772,-4.910451467389303,-0.11450738668219322,0.4166666666666667,-0.007237362442964919,12,HAS-NTAP,HAS,NTAP,116.36801049193623,-0.19032937505830505,2.5,0.5,26
-0.054949556392022814,-0.5544801867239941,-4.841676001709964,-5.628865906786211,-0.09724675998849874,0.45454545454545453,-0.00455198038262331,11,PNC-TJX,PNC,TJX,39.74381616171672,1.1618059650475387,2.5,0.5,26
-0.08377933161521034,-0.7139871877354325,-4.99989052707855,-3.992401675254754,-0.12136364433675839,0.6,-0.008040029170207314,10,ALGN-DHI,ALGN,DHI,8.580435470978722,1.0930372351045692,2.5,0.5,26
-0.3682921259476052,-0.9985996051313673,-5.005039696481219,-4.124202769193008,-0.4580799952108815,0.45454545454545453,-0.03681892233936194,11,HUM-JKHY,HUM,JKHY,1035.754807245019,-5.279616022483239,2.5,0.5,26
-0.0806722715897592,-0.6997944167534336,-5.4737146206410054,-5.697899395537115,-0.09737753617830931,0.45454545454545453,-0.007043642951466603,11,HPE-NTAP,HPE,NTAP,-9.141249152985264,0.34511162389951305,2.5,0.5,26
-0.11462596138625392,-0.8247682305009496,-5.718920010717633,-5.030880078296188,-0.13468125950014642,0.3333333333333333,-0.009428042830659867,12,ATO-NTAP,ATO,NTAP,213.5605126486754,-0.2652307407855588,2.5,0.5,26
-0.07177675873650535,-0.6554547754504579,-5.887650982656905,-5.841177435055062,-0.0933347656715634,0.45454545454545453,-0.006169615100126069,11,PFG-SPG,PFG,SPG,-39.60411083859172,0.6957851093092007,2.5,0.5,26
-0.04228053759959405,-0.460984356592549,-5.997414486137393,-5.623549038541438,-0.04926642058005658,0.38461538461538464,-0.0028333246246137695,13,FITB-MTB,FITB,MTB,-7.8703084527323846,0.26898573373231344,2.5,0.5,26
-0.11799698223729349,-0.834074758767274,-6.015580477136331,-4.665295261944779,-0.15897396837180963,0.2222222222222222,-0.0131173691348277,9,CF-LYB,CF,LYB,15.586349128808822,1.4776470767723195,2.5,0.5,26
-0.10248158383245565,-0.7870617869054216,-6.045368314277008,-5.770373280656259,-0.1254066442752969,0.36363636363636365,-0.009128749097672011,11,FIS-HUM,FIS,HUM,57.94760826695087,-0.05043627149938053,2.5,0.5,26
-0.10266039921648595,-0.7883866522409254,-6.165915765242633,-3.648662110857829,-0.11825337878527176,0.375,-0.01276855828058324,8,HAS-UHS,HAS,UHS,24.47105569936338,0.41412064092921674,2.5,0.5,26
-0.12229797905977369,-0.8452816248353237,-6.21392787828408,-4.496137953868612,-0.16040854309021568,0.4,-0.012240229520211941,10,LDOS-TPL,LDOS,TPL,-40.653411790348365,0.4251096756058093,2.5,0.5,26
